,PIN,FOLIO,DOR_CODE,NBHC,S_DATE,VI,QU,REA_CD,S_AMT,SUB,STR,S_TYPE,ORIG_SALES_DATE,PIN_p,DOR_C,SUB_p,SITE_ADDR,SITE_CITY,SITE_ZIP,tBEDS,tBATHS,tSTORIES,tUNITS,tBLDGS,TAXDIST,JUST,LAND,BLDG,EXF,ACT,EFF,HEAT_AR,ASD_VAL,TAX_VAL,MUNI,SD1,SD2,TIF,BASE,VI_p,ACREAGE,NBHC_p,OWNER_OCCUPIED,_merge
1597947,A-32-29-18-3T9-000029-00001.2,1220250000,0000,202004.0,2014-08-27,I,U,11,190000.0,3T9,322918,QC,1991-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1597948,A-32-29-18-3T9-000029-00001.2,1220250000,0000,202004.0,2014-07-30,I,U,05,400000.0,3T9,322918,WD,1991-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1597949,A-32-29-18-3T9-000029-00001.2,1220250000,0000,202004.0,1994-07-01,I,Q,01,200000.0,3T9,322918,WD,1991-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1597950,A-32-29-18-3T9-000029-00001.2,1220250000,0000,202004.0,1992-05-01,I,U,38,100.0,3T9,322918,QC,1991-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1597951,A-32-29-18-3T9-000029-00001.2,1220250000,0000,202004.0,1992-05-01,I,U,38,100.0,3T9,322918,TR,1991-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1597952,A-32-29-18-3T9-000029-00001.2,1220250000,0000,202004.0,1991-04-01,I,Q,01,185000.0,3T9,322918,WD,1991-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1631782,A-03-30-18-3WF-000003-00019.0,1288740005,1000,203015.0,2021-03-11,V,U,3C,3500000.0,3WF,033018,TR,1973-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1631783,A-03-30-18-3WF-000003-00019.0,1288740005,1000,203015.0,2019-10-01,I,U,3C,2700000.0,3WF,033018,WD,1973-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1631784,A-03-30-18-3WF-000003-00019.0,1288740005,1000,203015.0,2015-06-03,V,U,11,100.0,3WF,033018,WD,1973-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1631785,A-03-30-18-3WF-000003-00019.0,1288740005,1000,203015.0,1990-05-01,V,Q,01,165000.0,3WF,033018,WD,1973-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1631786,A-03-30-18-3WF-000003-00019.0,1288740005,1000,203015.0,1990-01-01,I,U,38,100.0,3WF,033018,WD,1973-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1635467,A-04-30-18-82X-000000-CU001.0,1290140859,0044,802085.0,2021-06-23,V,U,11,100.0,82X,043018,QC,2021-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1658391,A-08-30-18-9BS-000000-C0009.0,1324273456,0901,201007.0,2020-11-25,V,U,11,100.0,9BS,083018,QC,2011-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1658392,A-08-30-18-9BS-000000-C0009.0,1324273456,0901,201007.0,2011-02-02,V,U,11,100.0,9BS,083018,QC,2011-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1678241,A-10-30-18-C57-000000-00001.0,1357692062,0000,201003.0,2021-06-07,V,U,11,100.0,C57,103018,WD,2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1678242,A-10-30-18-C57-000000-00001.0,1357692062,0000,201003.0,2018-02-09,V,U,05,925000.0,C57,103018,WD,2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1678243,A-10-30-18-C57-000000-00002.0,1357692064,0000,201003.0,2021-06-07,V,U,11,100.0,C57,103018,WD,2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1678244,A-10-30-18-C57-000000-00002.0,1357692064,0000,201003.0,2018-02-09,V,U,05,925000.0,C57,103018,WD,2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1678245,A-10-30-18-C57-000000-00003.0,1357692066,0000,201003.0,2021-06-07,V,U,11,100.0,C57,103018,WD,2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1678246,A-10-30-18-C57-000000-00003.0,1357692066,0000,201003.0,2018-02-09,V,U,05,925000.0,C57,103018,WD,2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1678247,A-10-30-18-C57-000000-00004.0,1357692068,0000,201003.0,2021-06-07,V,U,11,100.0,C57,103018,WD,2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1678248,A-10-30-18-C57-000000-00004.0,1357692068,0000,201003.0,2018-02-09,V,U,05,925000.0,C57,103018,WD,2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1678249,A-10-30-18-C57-000000-00005.0,1357692070,0000,201003.0,2021-06-07,V,U,11,100.0,C57,103018,WD,2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1678250,A-10-30-18-C57-000000-00005.0,1357692070,0000,201003.0,2018-02-09,V,U,05,925000.0,C57,103018,WD,2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1678251,A-10-30-18-C57-000000-00006.0,1357692072,0000,201003.0,2021-06-07,V,U,11,100.0,C57,103018,WD,2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1678252,A-10-30-18-C57-000000-00006.0,1357692072,0000,201003.0,2018-02-09,V,U,05,925000.0,C57,103018,WD,2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1678253,A-10-30-18-C57-000000-00007.0,1357692074,0000,201003.0,2021-06-07,V,U,11,100.0,C57,103018,WD,2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1678254,A-10-30-18-C57-000000-00007.0,1357692074,0000,201003.0,2018-02-09,V,U,05,925000.0,C57,103018,WD,2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1678255,A-10-30-18-C57-000000-00008.0,1357692076,0000,201003.0,2021-06-07,V,U,11,100.0,C57,103018,WD,2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1678256,A-10-30-18-C57-000000-00008.0,1357692076,0000,201003.0,2018-02-09,V,U,05,925000.0,C57,103018,WD,2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1678257,A-10-30-18-C57-000000-00009.0,1357692078,0000,201003.0,2021-06-07,V,U,11,100.0,C57,103018,WD,2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1678258,A-10-30-18-C57-000000-00009.0,1357692078,0000,201003.0,2018-02-09,V,U,05,925000.0,C57,103018,WD,2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1678259,A-10-30-18-C57-000000-00010.0,1357692080,0000,201003.0,2021-06-07,V,U,11,100.0,C57,103018,WD,2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1678260,A-10-30-18-C57-000000-00010.0,1357692080,0000,201003.0,2018-02-09,V,U,05,925000.0,C57,103018,WD,2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1678261,A-10-30-18-C57-000000-A0000.0,1357692082,0901,201003.0,2018-02-09,V,U,05,925000.0,C57,103018,WD,2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1678264,A-11-30-18-C33-000000-00001.1,1357700023,0000,201002.0,2022-01-20,V,U,11,100.0,C33,113018,QC,2021-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1678265,A-11-30-18-C33-000000-00001.1,1357700023,0000,201002.0,2021-05-07,V,Q,01,1518800.0,C33,113018,WD,2021-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1681696,A-15-30-18-41F-K00000-00005.1,1364240105,0000,201003.0,2022-01-20,V,Q,01,19000.0,41F,153018,WD,1986-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1681697,A-15-30-18-41F-K00000-00005.1,1364240105,0000,201003.0,2010-12-24,I,U,11,100.0,41F,153018,QC,1986-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1681698,A-15-30-18-41F-K00000-00005.1,1364240105,0000,201003.0,1991-08-01,I,Q,01,34000.0,41F,153018,WD,1986-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1681699,A-15-30-18-41F-K00000-00005.1,1364240105,0000,201003.0,1987-06-01,I,U,38,100.0,41F,153018,WD,1986-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1681700,A-15-30-18-41F-K00000-00005.1,1364240105,0000,201003.0,1986-02-01,I,U,38,25000.0,41F,153018,AG,1986-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1719587,A-28-28-19-ZZZ-000005-59130.1,1428940005,0000,214002.0,2010-02-26,V,U,3B,79000.0,ZZZ,282819,WD,2010-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1733284,A-19-28-19-454-000049-00006.0,1446090005,0000,214006.0,2021-03-17,I,U,3C,109000.0,454,192819,WD,2021-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1733285,A-19-28-19-454-000049-00006.0,1446090005,0000,214006.0,2021-03-17,I,U,3C,93000.0,454,192819,WD,2021-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1752794,A-20-28-19-45W-I00000-00005.0,1477720005,0000,214004.0,2014-07-31,I,U,11,100.0,45W,202819,WD,2014-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1752795,A-20-28-19-45W-I00000-00028.0,1477720010,0000,214004.0,2014-07-31,I,U,11,100.0,45W,202819,WD,2014-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1752796,A-20-28-19-45W-I00000-00029.0,1477720015,0000,214004.0,2014-07-31,I,U,11,100.0,45W,202819,WD,2014-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1755084,A-21-28-19-464-000018-00005.0,1482050005,0000,214002.0,2021-05-19,I,U,05,135000.0,464,212819,WD,2021-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1763384,A-30-28-19-46R-M00000-00011.1,1494350005,0000,205010.0,2021-10-28,I,U,05,380000.0,46R,302819,WD,2021-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1779405,A-33-28-19-48A-000000-00627.0,1524770005,0000,218008.0,2021-07-09,V,U,11,100.0,48A,332819,WD,2021-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1779406,A-33-28-19-48A-000000-00627.0,1524770005,0000,218008.0,2021-03-29,I,U,38,93300.0,48A,332819,CT,2021-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1789705,A-05-29-19-49Y-000011-00004.0,1553740005,4000,205006.0,2015-03-09,V,U,3C,21000.0,49Y,052919,QC,2005-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1789706,A-05-29-19-49Y-000011-00004.0,1553740005,4000,205006.0,2012-11-15,I,U,11,100.0,49Y,052919,QC,2005-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1789707,A-05-29-19-49Y-000011-00004.0,1553740005,4000,205006.0,2012-10-01,I,U,11,100.0,49Y,052919,TD,2005-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1789708,A-05-29-19-49Y-000011-00004.0,1553740005,4000,205006.0,2005-12-19,I,U,11,100.0,49Y,052919,QC,2005-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1789709,A-05-29-19-49Y-000011-00004.0,1553740005,4000,205006.0,2005-12-19,I,U,11,100.0,49Y,052919,QC,2005-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1790660,A-05-29-19-4A0-000003-00008.0,1556400005,0000,205006.0,2019-03-20,V,U,11,100.0,4A0,052919,WD,2019-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1794299,A-05-29-19-4AH-000000-00019.1,1565710005,0000,205006.0,2021-12-28,V,U,11,100.0,4AH,052919,WD,2021-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1794300,A-05-29-19-4AH-000000-00019.1,1565710005,0000,205006.0,2021-05-18,V,U,05,36000.0,4AH,052919,WD,2021-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1794303,A-05-29-19-4AH-000000-00020.1,1565720005,0000,205006.0,2021-12-28,V,U,11,100.0,4AH,052919,WD,2021-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1794304,A-05-29-19-4AH-000000-00020.1,1565720005,0000,205006.0,2021-05-18,V,U,05,36000.0,4AH,052919,WD,2021-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1794307,A-05-29-19-4AH-000000-00021.1,1565730005,0000,205006.0,2021-12-28,V,U,11,100.0,4AH,052919,WD,2021-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1794308,A-05-29-19-4AH-000000-00021.1,1565730005,0000,205006.0,2021-05-18,V,U,05,36000.0,4AH,052919,WD,2021-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1794311,A-05-29-19-4AH-000000-00022.1,1565740005,0000,205006.0,2021-12-28,V,U,11,100.0,4AH,052919,WD,2021-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1794312,A-05-29-19-4AH-000000-00022.1,1565740005,0000,205006.0,2021-05-18,V,U,05,36000.0,4AH,052919,WD,2021-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1808312,A-10-29-19-4BZ-000000-00273.0,1594100005,0000,218001.0,2019-03-15,V,U,3C,145000.0,4BZ,102919,WD,2019-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1808318,A-10-29-19-4BZ-000000-00279.0,1594100011,0000,218001.0,2019-03-15,V,U,3C,145000.0,4BZ,102919,WD,2019-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1812354,A-33-29-19-ZZZ-000055-81761.0,1610144055,4000,222004.0,2020-05-27,V,U,11,100.0,ZZZ,332919,QC,2020-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1815393,A-25-28-18-4E4-000000-00001.0,1616090000,NN,0.0,1999-07-01,V,U,05,445800.0,4E4,252818,WD,1997-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1815394,A-25-28-18-4E4-000000-00001.0,1616090000,NN,0.0,1998-04-01,V,U,05,230000.0,4E4,252818,TR,1997-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1815395,A-25-28-18-4E4-000000-00001.0,1616090000,NN,0.0,1997-11-01,V,U,05,100.0,4E4,252818,WD,1997-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1817193,A-25-28-18-4EF-000002-00018.0,1619850005,0100,206013.0,2021-06-14,I,U,3C,310000.0,4EF,252818,WD,1988-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1817194,A-25-28-18-4EF-000002-00018.0,1619850005,0100,206013.0,2017-12-27,I,U,11,100.0,4EF,252818,QC,1988-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1817195,A-25-28-18-4EF-000002-00018.0,1619850005,0100,206013.0,2017-05-22,I,U,11,100.0,4EF,252818,QC,1988-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1817196,A-25-28-18-4EF-000002-00018.0,1619850005,0100,206013.0,2010-04-07,I,Q,02,115000.0,4EF,252818,WD,1988-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1817197,A-25-28-18-4EF-000002-00018.0,1619850005,0100,206013.0,2010-03-23,I,U,3A,80000.0,4EF,252818,WD,1988-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1817198,A-25-28-18-4EF-000002-00018.0,1619850005,0100,206013.0,2010-01-13,I,U,11,44800.0,4EF,252818,CT,1988-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1817199,A-25-28-18-4EF-000002-00018.0,1619850005,0100,206013.0,2006-09-29,I,Q,01,330000.0,4EF,252818,WD,1988-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1817200,A-25-28-18-4EF-000002-00018.0,1619850005,0100,206013.0,2005-04-26,I,U,3A,169800.0,4EF,252818,WD,1988-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1817201,A-25-28-18-4EF-000002-00018.0,1619850005,0100,206013.0,1999-06-01,I,Q,01,79000.0,4EF,252818,WD,1988-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1817202,A-25-28-18-4EF-000002-00018.0,1619850005,0100,206013.0,1993-01-01,I,Q,01,55000.0,4EF,252818,WD,1988-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1817203,A-25-28-18-4EF-000002-00018.0,1619850005,0100,206013.0,1988-05-01,I,U,38,9400.0,4EF,252818,WD,1988-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1821170,A-36-28-18-4F4-000000-00030.0,1629300005,0000,206008.0,2021-11-02,I,U,3C,515000.0,4F4,362818,WD,1971-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1821171,A-36-28-18-4F4-000000-00030.0,1629300005,0000,206008.0,2021-10-18,I,U,3C,459000.0,4F4,362818,WD,1971-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1821172,A-36-28-18-4F4-000000-00030.0,1629300005,0000,206008.0,1990-05-01,I,Q,01,25000.0,4F4,362818,WD,1971-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1821173,A-36-28-18-4F4-000000-00031.0,1629300010,0000,206008.0,2021-11-02,I,U,3C,515000.0,4F4,362818,WD,1971-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1821174,A-36-28-18-4F4-000000-00031.0,1629300010,0000,206008.0,2021-10-18,I,U,3C,459000.0,4F4,362818,WD,1971-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1821175,A-36-28-18-4F4-000000-00031.0,1629300010,0000,206008.0,1990-05-01,I,Q,01,25000.0,4F4,362818,WD,1971-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1823435,A-36-28-18-4FB-000000-00421.0,1634110000,0100,206008.0,2020-06-12,I,Q,02,368500.0,4FB,362818,WD,1973-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1823436,A-36-28-18-4FB-000000-00421.0,1634110000,0100,206008.0,2017-05-31,I,Q,02,295000.0,4FB,362818,WD,1973-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1823437,A-36-28-18-4FB-000000-00421.0,1634110000,0100,206008.0,2016-09-09,I,Q,2B,185000.0,4FB,362818,WD,1973-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1823438,A-36-28-18-4FB-000000-00421.0,1634110000,0100,206008.0,2006-04-12,I,Q,02,287500.0,4FB,362818,WD,1973-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1823439,A-36-28-18-4FB-000000-00421.0,1634110000,0100,206008.0,2003-04-24,I,Q,01,138100.0,4FB,362818,WD,1973-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1823440,A-36-28-18-4FB-000000-00421.0,1634110000,0100,206008.0,2002-07-10,I,U,3A,68500.0,4FB,362818,WD,1973-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1823441,A-36-28-18-4FB-000000-00421.0,1634110000,0100,206008.0,2002-07-08,I,U,12,65000.0,4FB,362818,WD,1973-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1823442,A-36-28-18-4FB-000000-00421.0,1634110000,0100,206008.0,2002-04-02,I,U,11,30000.0,4FB,362818,CT,1973-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1823443,A-36-28-18-4FB-000000-00421.0,1634110000,0100,206008.0,2000-02-25,I,U,38,100.0,4FB,362818,QC,1973-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1823444,A-36-28-18-4FB-000000-00421.0,1634110000,0100,206008.0,1990-01-01,I,Q,01,42500.0,4FB,362818,WD,1973-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1823830,A-36-28-18-4FB-000000-00505.0,1634770000,0100,206008.0,2017-03-15,I,Q,01,269000.0,4FB,362818,WD,1955-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1823831,A-36-28-18-4FB-000000-00505.0,1634770000,0100,206008.0,2002-11-26,I,Q,01,95000.0,4FB,362818,WD,1955-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1823832,A-36-28-18-4FB-000000-00505.0,1634770000,0100,206008.0,1994-08-01,I,U,38,100.0,4FB,362818,WD,1955-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1836425,A-01-29-18-4GT-000030-00004.0,1662710000,0000,206003.0,2021-12-14,V,U,11,382200.0,4GT,012918,PR,1973-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1836426,A-01-29-18-4GT-000030-00004.0,1662710000,0000,206003.0,2021-10-11,I,U,11,100.0,4GT,012918,DD,1973-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1836488,A-01-29-18-4GU-000000-COM00.0,1662780115,0902,206003.0,2021-04-16,I,U,05,970000.0,4GU,012918,WD,2021-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1839418,A-11-29-18-4HA-000021-00015.0,1669940005,0000,204006.0,2021-09-07,I,U,3B,585000.0,4HA,112918,WD,2021-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1839697,A-11-29-18-4HA-000025-00019.1,1670720005,0000,204006.0,2021-10-15,I,U,05,625000.0,4HA,112918,WD,2021-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1839867,A-11-29-18-4HB-000000-A0000.0,1671090110,NN,0.0,1995-05-01,V,U,38,100.0,4HB,112918,QC,1995-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1840842,A-11-29-18-4QA-000002-00002.0,1673810005,0000,204006.0,2021-06-30,I,U,05,602000.0,4QA,112918,WD,2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1841188,A-12-29-18-4HG-000001-00011.2,1674970005,0000,205003.0,2021-10-06,V,U,11,100.0,4HG,122918,QC,2021-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1843847,A-12-29-18-4I4-000002-00003.0,1680470000,0000,204007.0,2021-10-04,I,Q,02,420000.0,4I4,122918,WD,2021-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1846121,A-22-29-18-4IG-000005-00014.2,1685410005,0000,204001.0,2021-06-09,V,Q,01,135000.0,4IG,222918,WD,2021-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1846215,A-22-29-18-4IG-000007-00013.1,1685650005,0000,204001.0,2021-10-13,I,U,3C,372500.0,4IG,222918,PR,1970-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1851554,A-30-28-19-4JF-000000-00134.0,1699600005,0000,205010.0,2021-08-27,I,U,3B,185000.0,4JF,302819,WD,2021-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1857403,A-06-29-19-ZZZ-000005-88020.1,1712780005,0000,205005.0,2008-08-11,I,U,12,117000.0,ZZZ,062919,WD,2008-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1861016,A-06-29-19-4L9-000001-00022.0,1719200005,0000,205006.0,2021-11-02,V,Q,01,134000.0,4L9,062919,WD,1983-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1861017,A-06-29-19-4L9-000001-00022.0,1719200005,0000,205006.0,1983-01-01,I,Q,01,27500.0,4L9,062919,WD,1983-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1865383,A-07-29-19-4M1-000004-00001.1,1727340000,NN,0.0,1996-10-01,I,U,38,35000.0,4M1,072919,TD,1984-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1865384,A-07-29-19-4M1-000004-00001.1,1727340000,NN,0.0,1985-03-01,I,U,38,32500.0,4M1,072919,WD,1984-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1865385,A-07-29-19-4M1-000004-00001.1,1727340000,NN,0.0,1984-09-01,I,U,38,43700.0,4M1,072919,QC,1984-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1865386,A-07-29-19-4M1-000004-00002.0,1727350500,NN,0.0,1996-10-01,I,U,38,60000.0,4M1,072919,WD,1983-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1865387,A-07-29-19-4M1-000004-00002.0,1727350500,NN,0.0,1983-10-01,I,U,38,100.0,4M1,072919,FD,1983-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1870269,A-08-29-19-4N6-000011-00009.1,1738290005,0000,205004.0,1987-05-01,I,Q,01,32900.0,4N6,082919,WD,1987-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1871993,A-08-29-19-4NB-000021-00015.0,1742590005,0000,205003.0,2021-12-17,V,U,05,99500.0,4NB,082919,WD,1988-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1871994,A-08-29-19-4NB-000021-00015.0,1742590005,0000,205003.0,2021-12-15,V,U,3C,82000.0,4NB,082919,WD,1988-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1871995,A-08-29-19-4NB-000021-00015.0,1742590005,0000,205003.0,2002-11-18,V,Q,01,6000.0,4NB,082919,WD,1988-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1871996,A-08-29-19-4NB-000021-00015.0,1742590005,0000,205003.0,1998-05-01,V,Q,01,8000.0,4NB,082919,WD,1988-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1871997,A-08-29-19-4NB-000021-00015.0,1742590005,0000,205003.0,1989-04-01,V,U,38,3000.0,4NB,082919,WD,1988-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1871998,A-08-29-19-4NB-000021-00015.0,1742590005,0000,205003.0,1988-02-01,V,U,38,100.0,4NB,082919,QC,1988-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1876409,A-17-29-19-4OD-000010-00001.1,1755360005,0000,205014.0,2017-05-04,I,U,11,100.0,4OD,172919,WD,2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
